customer_id,month,segment,ad_exposure,conversion_lift,optimal_number_of_ads
PNFYHSUOZUK,2019-12-01,Segment 2,0,0,0
NVETWKKRRIV,2019-07-01,Segment 3,5,0.030418366193771362,8
UGDELWCPHTQ,2019-12-01,Segment 2,0,0,0
EFUEZQZMOGC,2019-10-01,Segment 4,3,0.014269128441810608,3
SNEMBZNFLJB,2019-06-01,Segment 5,1,0.018470793962478638,0
AZZKCEZQWYO,2019-12-01,Segment 2,0,0,0
UNQCJJOXULP,2019-10-01,Segment 5,0,0,0
FCRPJVQCMTI,2019-04-01,Segment 2,0,0,0
UDWJEUVOPOK,2019-01-01,Segment 5,2,0.020932823419570923,2
ADXOYYOLHRS,2019-04-01,Segment 2,0,0,0
JMHOSDTSMUH,2019-07-01,Segment 3,2,-0.02867874503135681,2
DPGUZAHLOWR,2019-07-01,Segment 3,1,0.05659046769142151,1
LJIMHQFPXCU,2019-12-01,Segment 2,0,0,0
YRSTCORKTFF,2019-01-01,Segment 2,0,0,0
HVECVJTKPSX,2019-08-01,Segment 2,0,0,0
RNHRLGXJPDK,2019-11-01,Segment 5,0,0,0
LDOYJHFGJOS,2019-10-01,Segment 3,0,0,0
AGIAUUZWNJC,2019-09-01,Segment 4,1,-0.019873812794685364,0
JLASVFMXPWK,2019-04-01,Segment 2,0,0,0
XBODEWXRGQW,2019-04-01,Segment 2,0,0,0
UWLKKWICEYZ,2019-01-01,Segment 2,0,0,0
FTVQGVJWBSQ,2019-06-01,Segment 2,0,0,0
LJNZIWNRHBN,2019-09-01,Segment 5,0,0,0
MJVHHPFLJUR,2019-10-01,Segment 3,0,0,0
JODRECZUJPZ,2019-08-01,Segment 2,0,0,0
XAJJFCITAMP,2019-06-01,Segment 4,0,0,0
JPOGAPBTUSV,2019-02-01,Segment 5,2,0.07936634123325348,2
RXSGXXVFXRB,2019-01-01,Segment 2,0,0,0
VKYJQKYFZLG,2019-06-01,Segment 2,2,0.06900663673877716,0
XMKGYOPZIXX,2019-07-01,Segment 2,0,0,0
UOPUGORIEGR,2019-07-01,Segment 2,0,0,0
VFCITQJELAE,2019-05-01,Segment 4,1,0.008168667554855347,0
RMBNZQOVXXI,2019-08-01,Segment 3,10,-0.0041770339012146,7
QFHGNSNRYVG,2019-03-01,Segment 3,2,-0.012134656310081482,5
LFCWRIRIODT,2019-02-01,Segment 2,0,0,0
PDDIGRYEKTT,2019-09-01,Segment 3,2,-0.0106591135263443,1
VCWVPTXGXRE,2019-02-01,Segment 2,0,0,0
RBPZFYTLVAL,2019-02-01,Segment 2,2,0.05074281245470047,4
QTXYXIDCXCC,2019-04-01,Segment 2,0,0,0
RPSZOPQXCXJ,2019-10-01,Segment 2,0,0,0
FKOIJVZNVTS,2019-11-01,Segment 1,0,0,0
JTCANTMHUUK,2019-05-01,Segment 5,0,0,0
MBGHYMOLJYN,2019-08-01,Segment 2,2,-0.032475367188453674,3
XPMWSHPSQHC,2019-07-01,Segment 2,2,0.06370438635349274,2
MLTROOKPDAV,2019-04-01,Segment 2,0,0,0
MWOOFIXAXBE,2019-08-01,Segment 3,0,0,0
RDHYRZJQVXP,2019-04-01,Segment 2,0,0,0
SQFRMPNWAOA,2019-07-01,Segment 2,0,0,0
SUHXYFBRISS,2019-12-01,Segment 2,3,0.08332559466362,3
REQRDDCGXHQ,2019-03-01,Segment 1,5,0.031382910907268524,3
NHQBGNZHILQ,2019-08-01,Segment 2,0,0,0
JSQRYNVGFLT,2019-09-01,Segment 3,0,0,0
GMNSBRVRNXD,2019-09-01,Segment 3,4,0.011929899454116821,4
CPEKAHLEGLO,2019-11-01,Segment 5,0,0,0
BDIXWJWTDUF,2019-08-01,Segment 2,4,0.02135460078716278,3
KYBIENYUGPQ,2019-12-01,Segment 5,1,0.028683096170425415,1
BRZWTZCMPKF,2019-10-01,Segment 2,0,0,0
GSINETSBKFF,2019-02-01,Segment 2,0,0,0
YLIRSZIBQSM,2019-03-01,Segment 4,6,0.032058775424957275,9
QCTWUNRMZBA,2019-08-01,Segment 5,1,0.018056929111480713,0
CFIBDWTBCJV,2019-05-01,Segment 2,0,0,0
HAISOGQZSTQ,2019-08-01,Segment 2,0,0,0
ZDOSPMAJHZQ,2019-12-01,Segment 2,2,-0.011093631386756897,4
HPRNJBXOPUO,2019-01-01,Segment 2,0,0,0
ALTZHVOZFEB,2019-08-01,Segment 2,0,0,0
XYSOOTHHZUM,2019-02-01,Segment 3,4,0.021875344216823578,7
HZAGOMXYDBB,2019-03-01,Segment 5,0,0,0
EWBZKLXTNTA,2019-12-01,Segment 2,0,0,0
PVGUDFVNTNB,2019-09-01,Segment 2,0,0,0
LTKUPMWJWNT,2019-07-01,Segment 2,0,0,0
LZPJSFJSMFA,2019-05-01,Segment 2,1,0.041540637612342834,0
APQBZFSERQP,2019-12-01,Segment 2,0,0,0
YFVTAPEQVMY,2019-08-01,Segment 2,0,0,0
XEPSIFUUQOB,2019-12-01,Segment 2,0,0,0
HWHEDZNCXDL,2019-03-01,Segment 2,0,0,0
FSQTSBHLGHY,2019-09-01,Segment 2,0,0,0
VMRNWFZPWHY,2019-11-01,Segment 3,2,0.0018996447324752808,3
VGACZNWALXD,2019-08-01,Segment 2,0,0,0
FTXUQEBBPJG,2019-08-01,Segment 3,0,0,0
YPQTKHVENYR,2019-09-01,Segment 3,3,-0.029210686683654785,3
AYDWBQBQYOA,2019-08-01,Segment 2,0,0,0
SWGGPIBTRSE,2019-01-01,Segment 2,0,0,0
AKTKBBNRMJM,2019-02-01,Segment 2,0,0,0
WWWSGJIRYAG,2019-02-01,Segment 2,0,0,0
QPSXCLGTIXX,2019-08-01,Segment 5,0,0,0
EEAZUATQUVL,2019-10-01,Segment 3,0,0,0
KVSQGLNWOXI,2019-11-01,Segment 5,3,0.0021370798349380493,2
FCVAFDUHBGA,2019-10-01,Segment 2,3,0.03934265673160553,4
BFYLZUVKBPE,2019-03-01,Segment 2,0,0,0
HJZTTUOPSFP,2019-02-01,Segment 3,0,0,0
MFKFTGKRCJP,2019-07-01,Segment 2,0,0,0
AGRUDRYSTBL,2019-05-01,Segment 2,0,0,0
ZCAFHUDZWRB,2019-12-01,Segment 5,2,-0.0034595131874084473,1
NXJELOCUQFS,2019-07-01,Segment 2,0,0,0
EOKPBHCEGUK,2019-05-01,Segment 2,0,0,0
OLTOUDWYPYM,2019-06-01,Segment 2,0,0,0
IAEMFKOUYUC,2019-01-01,Segment 3,0,0,0
XCRKGRCZAOZ,2019-08-01,Segment 1,2,0.04128206521272659,2
GPZKLCCGHGE,2019-03-01,Segment 4,1,0.04068087041378021,0
JRFRPNRRYIL,2019-04-01,Segment 4,0,0,0
NBNLBPBCGEH,2019-12-01,Segment 2,0,0,0
OIRZGGNHTGC,2019-07-01,Segment 3,3,0.02475196123123169,4
KKGHQWLPUXV,2019-04-01,Segment 2,0,0,0
PTWHZGAYZWO,2019-07-01,Segment 2,0,0,0
WNSSGVTHVPH,2019-04-01,Segment 2,7,0.03735949099063873,6
LCSGDSWAOMG,2019-04-01,Segment 2,0,0,0
DZFTJDZQIPV,2019-04-01,Segment 3,0,0,0
ATJSSLDVGOX,2019-11-01,Segment 5,0,0,0
SPLZEGTIWGB,2019-02-01,Segment 1,0,0,0
MXIGXDQFJYF,2019-02-01,Segment 5,1,0.016868561506271362,0
KGUHVZZGRIE,2019-11-01,Segment 3,7,0.05955295264720917,4
HOIRVSFLNYU,2019-06-01,Segment 2,0,0,0
AFFFHEAWQLX,2019-01-01,Segment 3,2,-0.006556183099746704,2
JRBLWNMTEYN,2019-06-01,Segment 2,0,0,0
LXPXLUZUUIM,2019-06-01,Segment 5,0,0,0
QVEOCEGQLVJ,2019-05-01,Segment 1,0,0,0
FSCLLARAXQO,2019-12-01,Segment 3,2,-0.007617548108100891,2
MHWBXAZJWWW,2019-05-01,Segment 2,3,0.06286574900150299,2
XFTINPGSOBD,2019-10-01,Segment 5,4,0.035405442118644714,2
UDBJHLJHCBA,2019-07-01,Segment 1,0,0,0
NWHURZZBFVN,2019-03-01,Segment 2,0,0,0
NRMTUPWRTPP,2019-01-01,Segment 1,0,0,0
ZWJUZANWRNC,2019-03-01,Segment 2,0,0,0
FYGESOFGBVP,2019-08-01,Segment 2,0,0,0
JEKGADOBKPK,2019-02-01,Segment 2,0,0,0
VXGJOANPFFL,2019-11-01,Segment 2,0,0,0
AXHDBRUUEPE,2019-12-01,Segment 1,0,0,0
MWBAERPHJHL,2019-02-01,Segment 2,0,0,0
XTUSLECPKHE,2019-07-01,Segment 2,0,0,0
YHOOAQPJFXF,2019-11-01,Segment 2,0,0,0
HHSRQMQUZUH,2019-10-01,Segment 4,2,-0.011147260665893555,0
EPIODCLGDZR,2019-07-01,Segment 3,0,0,0
ZVVQSWKYQKG,2019-05-01,Segment 2,0,0,0
CWNGDZUXLFD,2019-03-01,Segment 3,2,0.11522361636161804,1
MEMSAAASHFW,2019-11-01,Segment 2,0,0,0
THWGAZOIZPU,2019-04-01,Segment 3,4,0.03366610407829285,11
VXIFOJQXWQE,2019-09-01,Segment 2,0,0,0
AOOCLYGXEJS,2019-06-01,Segment 3,3,0.02246677875518799,5
YPMWFZDNPAL,2019-03-01,Segment 3,1,0.007802814245223999,2
YPZXXGZBMBJ,2019-02-01,Segment 2,0,0,0
CFZGGGCGZTT,2019-07-01,Segment 2,0,0,0
MYOVZCNAVUD,2019-07-01,Segment 3,0,0,0
YQDDLFRXWZH,2019-05-01,Segment 5,0,0,0
YWREPUVAHFK,2019-10-01,Segment 2,0,0,0
PATPIBJEOTQ,2019-02-01,Segment 2,0,0,0
RFGEMMVPRIB,2019-05-01,Segment 3,0,0,0
UCURURRYBWP,2019-07-01,Segment 2,0,0,0
KPTFLFENMRZ,2019-11-01,Segment 2,0,0,0
EKXYSIKMIEZ,2019-07-01,Segment 1,0,0,0
CMOZMDONAKV,2019-04-01,Segment 2,0,0,0
YIMVQAHJQJM,2019-07-01,Segment 2,3,0.08604657649993896,3
ERKEZVASODU,2019-11-01,Segment 2,0,0,0
ZZMHBIWVFTX,2019-06-01,Segment 4,0,0,0
NENVQWXBILW,2019-02-01,Segment 3,5,0.05469927191734314,7
OVZOAXJLSYB,2019-10-01,Segment 2,0,0,0
EEOHKVTTWHZ,2019-06-01,Segment 2,0,0,0
TAYIWGNRSXJ,2019-10-01,Segment 5,1,0.003026634454727173,1
SIUFTXEQHCE,2019-09-01,Segment 2,2,0.057412564754486084,1
CBGKVQVBDII,2019-10-01,Segment 2,2,0.006546571850776672,3
NFTPTKCIVQX,2019-10-01,Segment 3,5,0.019103020429611206,6
RZVPQQVQPOJ,2019-07-01,Segment 1,0,0,0
EFEXFHEWUKA,2019-07-01,Segment 5,0,0,0
VPBIQOECFZW,2019-04-01,Segment 2,0,0,0
HHWSCJSPHPZ,2019-04-01,Segment 2,0,0,0
HGSBWEQDFAB,2019-11-01,Segment 4,0,0,0
SCHHOTKOESV,2019-10-01,Segment 2,0,0,0
YTUSWPNPLBJ,2019-09-01,Segment 3,4,0.08039669692516327,6
GBTYHIIZHLM,2019-06-01,Segment 2,0,0,0
LPVVIBXJFKP,2019-10-01,Segment 2,0,0,0
ITKKTEKHZXG,2019-03-01,Segment 4,5,0.033480122685432434,4
STWKGQHZKIX,2019-05-01,Segment 5,0,0,0
WAPFOPEDHSR,2019-06-01,Segment 3,1,-0.013714998960494995,1
SDXUGAQTKCU,2019-10-01,Segment 4,0,0,0
LLHFUCTANMJ,2019-10-01,Segment 2,0,0,0
IGFHXUBZYEP,2019-01-01,Segment 3,1,0.011883869767189026,0
NUBRFCTSSKJ,2019-01-01,Segment 2,0,0,0
ZYTZEVHKUTX,2019-11-01,Segment 5,1,0.01649773120880127,0
KQLBRIAGVWR,2019-04-01,Segment 2,0,0,0
IAHWPYVBWQM,2019-07-01,Segment 2,0,0,0
NIXEEWOODEM,2019-05-01,Segment 5,0,0,0
JDRSLRWNSHX,2019-12-01,Segment 2,0,0,0
WFUWKGPEMOX,2019-04-01,Segment 2,0,0,0
SNGZTIDAVEK,2019-02-01,Segment 3,6,0.0652560442686081,10
MCVBSOKFGLK,2019-04-01,Segment 2,1,0.019089333713054657,0
XHQGNXWBNBY,2019-04-01,Segment 1,0,0,0
GOMZDVJLCLF,2019-08-01,Segment 5,11,0.03640744090080261,5
QDIWUVYZQMV,2019-08-01,Segment 5,0,0,0
STDKGXTGGWK,2019-07-01,Segment 4,0,0,0
VIXKMAHYYMU,2019-10-01,Segment 4,0,0,0
JBXKQASYSHB,2019-07-01,Segment 2,5,0.016940727829933167,4
VVRXWCNBZOZ,2019-01-01,Segment 1,0,0,0
IETGLFOOJJF,2019-07-01,Segment 2,0,0,0
CNMHHLGAMLL,2019-03-01,Segment 2,0,0,0
YCNKRDTQDHR,2019-05-01,Segment 3,2,0.0017338395118713379,4
FNVXFSDDUWJ,2019-05-01,Segment 1,0,0,0
WHLDCTWFZLQ,2019-06-01,Segment 4,0,0,0
AMJTTSLVZYS,2019-07-01,Segment 2,0,0,0
CITJDTNFSWV,2019-12-01,Segment 2,0,0,0
BKXVPIZJVHW,2019-07-01,Segment 5,0,0,0
MVSJNOVBDCE,2019-10-01,Segment 2,0,0,0
RXFZUSDKSSU,2019-06-01,Segment 2,2,0.010707497596740723,1
ZVXRVUDUUVY,2019-09-01,Segment 2,0,0,0
XCJRMQRQYIK,2019-04-01,Segment 2,0,0,0
DNADUHDTSVY,2019-06-01,Segment 2,0,0,0
ASXLBYTFPBR,2019-05-01,Segment 4,0,0,0
DIURIUQNMAV,2019-02-01,Segment 2,0,0,0
YMPSMIERVGO,2019-04-01,Segment 5,3,0.02144680917263031,3
PDZWLMQLAZL,2019-12-01,Segment 2,0,0,0
QMQKVDDHZXX,2019-05-01,Segment 3,5,0.10933205485343933,4
OLTGBFHRPMX,2019-03-01,Segment 2,0,0,0
XWZHNUQODFB,2019-05-01,Segment 3,0,0,0
PUDHKOYVRQX,2019-04-01,Segment 5,0,0,0
ZYHDTBSRCMB,2019-01-01,Segment 3,8,0.04319526255130768,8
ZLMKYCGRAVD,2019-03-01,Segment 5,0,0,0
FCHRFZBUIYW,2019-01-01,Segment 5,0,0,0
ACUMXQCTWYB,2019-07-01,Segment 4,0,0,0
MWOTSMWUMYY,2019-08-01,Segment 4,3,-0.0069563984870910645,3
KZQWPWOEXMQ,2019-06-01,Segment 2,0,0,0
VGFFAAKVTDM,2019-07-01,Segment 2,0,0,0
VKECNPKNAQZ,2019-09-01,Segment 2,0,0,0
HCGHXRLKUTK,2019-01-01,Segment 5,0,0,0
PWGAGLQDIQY,2019-06-01,Segment 2,0,0,0
PLCAYCGDPBO,2019-06-01,Segment 2,0,0,0
JHTMJYDVWIO,2019-06-01,Segment 3,1,0.021053358912467957,3
DXJUEOPDPHY,2019-06-01,Segment 1,0,0,0
WGZVSPOUJLZ,2019-04-01,Segment 2,0,0,0
SBDNLXGEIRQ,2019-06-01,Segment 5,1,0.03330528736114502,0
QCVYKHDPOLR,2019-02-01,Segment 2,0,0,0
QATIIDWQDSK,2019-03-01,Segment 2,4,0.022529572248458862,7
XEKWOIVKVCD,2019-07-01,Segment 4,4,0.02062287926673889,5
XOYPMEVKJSY,2019-12-01,Segment 2,0,0,0
WXURGTOSSMU,2019-10-01,Segment 3,3,0.010837852954864502,1
HUTKDULLXFA,2019-08-01,Segment 2,0,0,0
IJZESKXPYJB,2019-06-01,Segment 3,0,0,0
HNKQRRKDOTO,2019-12-01,Segment 2,2,0.03432716429233551,1
MQXMJPQGIIC,2019-05-01,Segment 1,6,0.0154704749584198,2
QANFXWYBBMP,2019-05-01,Segment 2,0,0,0
PCRFOOAPNJA,2019-12-01,Segment 2,0,0,0
XGBXLMXCSTD,2019-03-01,Segment 2,0,0,0
LQJPACAZBBP,2019-10-01,Segment 4,0,0,0
ZSIURFDBOXF,2019-09-01,Segment 2,0,0,0
ZBEOLUGBIUL,2019-03-01,Segment 2,0,0,0
JRNXPNLOMZP,2019-04-01,Segment 2,0,0,0
BPCEDXBLVQA,2019-01-01,Segment 4,7,0.03890255093574524,6
ANGGGPMRQAX,2019-09-01,Segment 2,0,0,0
XDYWRNAGQLY,2019-10-01,Segment 5,2,0.05488830804824829,0
VMFFYEYYQPB,2019-09-01,Segment 1,0,0,0
XYVJHGGLYJD,2019-03-01,Segment 5,1,0.051494792103767395,1
ISIFMWCNQLH,2019-12-01,Segment 3,5,0.004863381385803223,4
WNNQEOWYHGP,2019-04-01,Segment 4,0,0,0
WCHUGZBJFVY,2019-02-01,Segment 2,0,0,0
STUCLIWUXNN,2019-08-01,Segment 3,2,0.003759145736694336,0
HNABJFTLJXM,2019-08-01,Segment 2,0,0,0
LKSAXFAOTRQ,2019-04-01,Segment 3,4,0.027555271983146667,7
AIUUMOIANIQ,2019-11-01,Segment 5,1,0.0895095020532608,1
AYUBEAKIKYR,2019-12-01,Segment 3,0,0,0
WDNMQZUOHQD,2019-03-01,Segment 2,0,0,0
MWIBQFVMPLG,2019-06-01,Segment 3,1,0.009638935327529907,2
CHXBOIIKKUP,2019-05-01,Segment 1,9,0.02163940668106079,2
GIDURCSSQFC,2019-08-01,Segment 2,0,0,0
SYIMUOKMJTM,2019-07-01,Segment 4,0,0,0
AEVQAHAEMOL,2019-10-01,Segment 2,2,0.002033144235610962,2
DSAIHATEXTV,2019-07-01,Segment 4,0,0,0
SEMZHASGAKS,2019-02-01,Segment 3,1,0.018679723143577576,1
NBXQHOBMWLD,2019-10-01,Segment 2,0,0,0
XMRUKVPDZTX,2019-08-01,Segment 4,0,0,0
IHTHKQATDSD,2019-01-01,Segment 1,0,0,0
MUKHAULCZPA,2019-02-01,Segment 2,0,0,0
RLAEYXDEPIV,2019-06-01,Segment 2,0,0,0
RHGYKWQOLFS,2019-04-01,Segment 2,0,0,0
FJOBXSCXSAR,2019-06-01,Segment 2,0,0,0
TPYEBYFOCJI,2019-02-01,Segment 2,0,0,0
BBSEYHEICMF,2019-12-01,Segment 3,2,0.05084623396396637,2
CQXKHAIXANX,2019-11-01,Segment 2,0,0,0
EOSKXHMOMHR,2019-05-01,Segment 2,0,0,0
NEFBOGVPRBB,2019-02-01,Segment 1,0,0,0
CZPBADNVEDZ,2019-11-01,Segment 2,0,0,0
CRLICUSDCQC,2019-07-01,Segment 1,0,0,0
QEXXGLSWFKE,2019-07-01,Segment 5,2,0.026983097195625305,2
LHRRCXPREWS,2019-04-01,Segment 4,1,0.03062155842781067,0
JNGWYSRWWAU,2019-06-01,Segment 3,3,0.042880669236183167,2
IZNOYLPXWHC,2019-06-01,Segment 2,0,0,0
QBJYEVTVAQO,2019-03-01,Segment 3,0,0,0
PDCPUFGHRNW,2019-08-01,Segment 2,0,0,0
JVOUGPDHVXE,2019-11-01,Segment 2,0,0,0
DIZYXIKAOID,2019-02-01,Segment 2,0,0,0
COBUGRZTFJA,2019-10-01,Segment 2,0,0,0
WSUTNUNKGMX,2019-12-01,Segment 3,0,0,0
ZKCDITUSPPX,2019-09-01,Segment 2,0,0,0
PLDEXBOPYHO,2019-10-01,Segment 2,0,0,0
DKCUTNWUIOT,2019-02-01,Segment 3,1,0.05839233845472336,0
XKKXSVAPUCH,2019-05-01,Segment 5,1,0.015330269932746887,0
BYLCVHSSWDG,2019-07-01,Segment 4,0,0,0
SIPKKWXMEBS,2019-01-01,Segment 2,0,0,0
RWVKTDYDHPE,2019-02-01,Segment 2,0,0,0
QKAOBVRXMMD,2019-03-01,Segment 3,2,0.029607504606246948,4
VPBSCWDOKYB,2019-05-01,Segment 3,1,0.011941328644752502,3
MRKGDUEEVFN,2019-12-01,Segment 2,0,0,0
ZSLAOBZMLUF,2019-10-01,Segment 3,2,0.005397796630859375,3
HHSRQMQUZUH,2019-01-01,Segment 4,5,0.01575249433517456,4
YDJIJCEYIDQ,2019-03-01,Segment 4,2,0.0869213342666626,1
JCEVRGAKSGV,2019-03-01,Segment 3,1,0.04084433615207672,0
KSNDUQZSELP,2019-03-01,Segment 5,0,0,0
RBSCSDTBRZU,2019-08-01,Segment 4,0,0,0
JVUEKNHRHMH,2019-06-01,Segment 5,0,0,0
CUNZRIWBMLI,2019-04-01,Segment 2,0,0,0
PWZCCZJSRMP,2019-05-01,Segment 3,2,0.010703474283218384,2
JQFFRQDIRTZ,2019-11-01,Segment 2,0,0,0
KKASUVFCCQM,2019-06-01,Segment 1,0,0,0
HSALLXTTMYO,2019-12-01,Segment 2,0,0,0
MVGFZOKSUOZ,2019-05-01,Segment 2,0,0,0
IWOXQGNTIHK,2019-09-01,Segment 2,0,0,0
SWYKZDHKYGP,2019-03-01,Segment 4,4,0.044272877275943756,3
WZJIPUQYAXP,2019-03-01,Segment 2,0,0,0
CEMTBMOPRCV,2019-12-01,Segment 3,0,0,0
HZUJNESKJMY,2019-07-01,Segment 2,0,0,0
ORMQEWKFKPK,2019-06-01,Segment 2,2,0.056884944438934326,1
ZPIQQNWTODN,2019-12-01,Segment 2,0,0,0
FFAEUDNYLAP,2019-06-01,Segment 5,3,0.1075957864522934,3
LFOUZRPIVAO,2019-11-01,Segment 5,4,0.03488124907016754,2
XQNYWKLDTWJ,2019-06-01,Segment 1,4,0.03534857928752899,1
QSVOGPLVLLB,2019-11-01,Segment 3,9,0.1320771798491478,7
UODBMFSOQNZ,2019-01-01,Segment 2,0,0,0
RVTKNOJQZAF,2019-05-01,Segment 5,2,0.03554965555667877,1
GLFBDWSZWKM,2019-08-01,Segment 2,1,0.027017846703529358,2
QPRTOEPTQIN,2019-09-01,Segment 2,5,0.09191164374351501,7
ZRUWQCDPYGH,2019-07-01,Segment 2,1,0.017461121082305908,1
NNWOVXQNUXG,2019-01-01,Segment 2,1,0.06053117662668228,2
OMVWDZYMMQZ,2019-05-01,Segment 5,5,0.03369435667991638,4
XKXBBSFYVMZ,2019-12-01,Segment 3,2,0.04098060727119446,1
ICXWZAXJUNW,2019-11-01,Segment 2,0,0,0
JVBEFBTPIRG,2019-01-01,Segment 1,0,0,0
TARZJOCUPDU,2019-08-01,Segment 2,9,0.06446714699268341,15
NAODRLSSYGW,2019-07-01,Segment 1,0,0,0
EEOOTACFEFJ,2019-09-01,Segment 3,0,0,0
DDYKEVPFKRT,2019-08-01,Segment 2,4,0.03799634426832199,7
GNJBIJGIKVP,2019-12-01,Segment 2,1,0.06721633672714233,1
ZODQCXLFZCH,2019-05-01,Segment 1,0,0,0
WAKSMDMKTAK,2019-08-01,Segment 2,0,0,0
ZWFXSNYIJAJ,2019-11-01,Segment 5,0,0,0
NXFIMWAMKYR,2019-04-01,Segment 3,0,0,0
BVUREQLYCFW,2019-06-01,Segment 3,6,0.055071085691452026,6
FIANTESLBHP,2019-04-01,Segment 4,0,0,0
TOZSLQVVXUV,2019-02-01,Segment 2,0,0,0
VEFNWOAZRPO,2019-09-01,Segment 5,7,0.061374783515930176,4
OINAPWBCQTE,2019-09-01,Segment 2,0,0,0
PNJNGRXJHFZ,2019-03-01,Segment 2,0,0,0
OYUOHMNTPEC,2019-06-01,Segment 4,0,0,0
SQAKERTIDDN,2019-03-01,Segment 2,0,0,0
TUMFZVXXORA,2019-05-01,Segment 2,1,0.028823047876358032,3
QHVTRAUMMAS,2019-01-01,Segment 2,0,0,0
PBMSUOZRUGK,2019-08-01,Segment 3,0,0,0
UITAMIEGUDH,2019-10-01,Segment 2,1,0.013354487717151642,0
HLHLEYLTXSX,2019-02-01,Segment 4,0,0,0
VTMEYIDNAKA,2019-07-01,Segment 2,0,0,0
ADOPVQHGIKQ,2019-07-01,Segment 3,2,0.010788887739181519,4
BKQVEZNWQDV,2019-08-01,Segment 2,0,0,0
AFZSORDCMAE,2019-02-01,Segment 4,2,0.0012325197458267212,2
AHUUFFOVRLC,2019-07-01,Segment 3,3,-0.0073725879192352295,8
HWRMSVMPUFY,2019-02-01,Segment 4,1,0.06957313418388367,1
DKXCJZQTHTE,2019-03-01,Segment 2,2,0.01567728817462921,3
NOXCHYUPMMW,2019-06-01,Segment 1,0,0,0
AHVWPTOUWGU,2019-06-01,Segment 3,2,-0.0024890899658203125,4
WLVMGGEBBNB,2019-12-01,Segment 2,0,0,0
VIETVYGPZVI,2019-05-01,Segment 5,1,0.013682499527931213,0
WXXZYFDPYJB,2019-10-01,Segment 4,0,0,0
YYHQBYJINIY,2019-12-01,Segment 2,0,0,0
HTVGLAIADGP,2019-03-01,Segment 5,2,0.024597585201263428,3
AVCNEGOBCAP,2019-01-01,Segment 2,0,0,0
WPYPBAQXJRI,2019-10-01,Segment 2,0,0,0
MAFNSNDEIWM,2019-09-01,Segment 2,0,0,0
LKHWGMIXFAE,2019-07-01,Segment 2,0,0,0
ZVXBBORAIIV,2019-11-01,Segment 4,0,0,0
SEMCNIKXKTL,2019-01-01,Segment 4,1,0.007874712347984314,0
UDTXNHGUDCM,2019-02-01,Segment 5,2,0.021405398845672607,1
GRNDXTDOFZI,2019-01-01,Segment 2,0,0,0
EJRUDHIBPBN,2019-10-01,Segment 2,0,0,0
MXDNYEFXSTJ,2019-07-01,Segment 3,6,0.024687811732292175,12
FSBQIKUMBAG,2019-02-01,Segment 3,4,0.053181424736976624,3
KUAMOHLCGHK,2019-02-01,Segment 2,0,0,0
XXCNWFVGTWX,2019-01-01,Segment 5,0,0,0
FCNHBUAAIWV,2019-04-01,Segment 5,0,0,0
AXKZYAHBWSS,2019-06-01,Segment 3,0,0,0
TXKDYMPEPJH,2019-07-01,Segment 2,0,0,0
UHYYGKTMKVC,2019-12-01,Segment 2,0,0,0
EXHSEMANRKQ,2019-05-01,Segment 3,5,-0.014440208673477173,4
THZFJIRSFSZ,2019-03-01,Segment 3,0,0,0
NMBBATXWCDH,2019-03-01,Segment 1,0,0,0
DEWRWLFHOVN,2019-11-01,Segment 2,0,0,0
SZDTVTLYGGP,2019-06-01,Segment 2,0,0,0
VENQEQEVZIY,2019-08-01,Segment 3,1,0.020144358277320862,2
UBKABSUVSVY,2019-03-01,Segment 1,0,0,0
FTNHIKFWHZD,2019-12-01,Segment 2,0,0,0
TOAYQYQSMGR,2019-02-01,Segment 3,8,0.045098140835762024,7
EXAZXSPCWRA,2019-02-01,Segment 2,2,0.0017319470643997192,1
NMOLJCOBYHH,2019-04-01,Segment 5,2,0.05490371584892273,1
VHLWJFBMVKN,2019-11-01,Segment 5,5,0.03360603749752045,6
GFVJHJJBBIH,2019-09-01,Segment 2,0,0,0
YACGKAFRUMA,2019-04-01,Segment 3,0,0,0
ISHPJILLTVK,2019-04-01,Segment 3,1,0.027454271912574768,1
FOQGNNOIXSP,2019-04-01,Segment 2,1,0.05656559765338898,0
AIMTCAIHJKL,2019-01-01,Segment 2,0,0,0
MZXFSJZFZUM,2019-11-01,Segment 2,0,0,0
FKQJWAXEDXT,2019-01-01,Segment 2,0,0,0
QEWWWURWOUA,2019-07-01,Segment 5,3,0.039266377687454224,0
MBXMSKYOOHK,2019-09-01,Segment 3,3,0.005117148160934448,2
VXSROXHJZAB,2019-07-01,Segment 3,0,0,0
AJFBXFRERJF,2019-01-01,Segment 2,0,0,0
DTOYPXOWNTE,2019-06-01,Segment 2,0,0,0
YVBQFTHARWU,2019-03-01,Segment 5,4,0.043712928891181946,4
IHGYZBCGQOA,2019-01-01,Segment 5,0,0,0
PFLDOZVZSHD,2019-10-01,Segment 4,1,0.04540521651506424,2
OXJTNVKNRTJ,2019-06-01,Segment 5,3,0.017628416419029236,3
XIJCIUABREY,2019-05-01,Segment 2,0,0,0
FXTVDFDVYJX,2019-02-01,Segment 2,0,0,0
KPJLVCZJCGN,2019-04-01,Segment 3,0,0,0
PERGYYDYHFA,2019-01-01,Segment 2,0,0,0
XLFSQWMBUUG,2019-05-01,Segment 5,2,0.05483728647232056,2
FKXBFBCMQUI,2019-03-01,Segment 1,0,0,0
